002,Cleaning items,002,Detergent,0010,Air freshner 300ml,Pcs,12002002010
002,Cleaning items,002,Detergent,0011,Glass cleaner,Pcs,12002002011
002,Cleaning items,002,Detergent,0012,Carpet Shampoo,Pcs,12002002012
002,Cleaning items,002,Detergent,0013,Furniture polish,Pcs,12002002013
002,Cleaning items,002,Detergent,0014,Toliet cleaner & Descaler,Pcs,12002002014
002,Cleaning items,002,Detergent,0015,Lin plus stripper,Pcs,12002002015
002,Cleaning items,002,Detergent,0016,Taski Sprint Flower Floor cleaner,Pcs,12002002016
002,Cleaning items,002,Detergent,0017,Thinner,Pcs,12002002017
002,Cleaning items,002,Detergent,0018,Britac bleach,Pcs,12002002018
002,Cleaning items,002,Detergent,0019,Kwik Insect killer,Pcs,12002002019
002,Cleaning items,002,Detergent,0020,Marble& Ceamic cleaner,Pcs,12002002021
002,Cleaning items,002,Detergent,0021,WD 40 Spray,Pcs,12002002022
002,Cleaning items,002,Detergent,0022,Thinner,Pcs,12002002023
002,Cleaning items,002,Detergent,0023,CristalFab white pad,Pcs,12002002024
002,Cleaning items,002,Detergent,0024,Dishwash -Fairy,Pcs,12002002025
002,Cleaning items,002,Detergent,0025,Glass cleaner spary btl,Pcs,12002002026
002,Cleaning items,002,Detergent,0026,Washing Powder,Pcs,12002002027
002,Cleaning items,002,Detergent,0027,KWIK flying & crawling insect killer,Pcs,12002002028
002,Cleaning items,002,Detergent,0028,Garban insect killer spray,Pcs,12002002029
002,Cleaning items,002,Detergent,0029,Polish KP 92,Pcs,12002002030
002,Cleaning items,002,Detergent,0030,Toilet oil fresh,Pcs,12002002031
002,Cleaning items,002,Detergent,0031,Hand sanitizer -4ltr,Pcs,12002002032
002,Cleaning items,002,Detergent,0032,Dettol-4ltr,Pcs,12002002033
002,Cleaning items,002,Detergent,0033,Hand sanitizer -4ltr,Pcs,12002002034
002,Cleaning items,002,Detergent,0034,Pressure sprayer,Pcs,12002002035
002,Cleaning items,002,Detergent,0035,Hand sanitizer -4ltr,Pcs,12002002036
002,Cleaning items,002,Detergent,0036,Hand sanitizer -5Ltr,Gal,12002002037
002,Cleaning items,002,Detergent,0036,Hand sanitizer -5Ltr,Gal,12002002038
002,Cleaning items,002,Detergent,0036,Hand sanitizer -350ml,Gal,12002002039
,,,,,,,
003,Stationary,001,Paper,0001,White A4 paper,Pack,12003001001
003,Stationary,001,Paper,0002,White A3,Pack,12003001002
003,Stationary,001,Paper,0003,Logbook-A5,Pcs,12003001003
003,Stationary,001,Paper,0004,Logbook-A4,Pcs,12003001004
003,Stationary,001,Paper,0005,Letterhead with ARMOR logo,Pcs,12003001005
003,Stationary,001,Paper,0006,Receipt book,Pcs,12003001006
003,Stationary,001,Paper,0007,Envelope- A3,Pcs,12003001007
003,Stationary,001,Paper,0008,A4 Conqueror paper,Pcs,12003001008
003,Stationary,001,Paper,0009,Certificate paper A4,Pcs,12003001009
003,Stationary,001,Paper,0010,Brown envelope,Pcs,12003001010
,,,,,,,
003,Stationary,002,Pen,0001,Ball pen (colored),Pcs,12003002001
003,Stationary,002,Pen,0002,Pencil,Pcs,12003002002
003,Stationary,002,Pen,0003,Marker pen (colored),Pcs,12003002003
003,Stationary,002,Pen,0004,Hilighter pen (colored),Pcs,12003002004
003,Stationary,002,Pen,0005,Correction pen,Pcs,12003002005
003,Stationary,002,Pen,0006,Wax for Sealing,Pcs,12003002006
003,Stationary,002,Pen,0007,Pen holder,Pcs,12003002007
003,Stationary,002,Pen,0008,Signature pen,Pcs,12003002008
,,,,,,,
003,Stationary,003,Toner and cartridge,0001,Toner MX-60FT-BLACK for SHARP MX3550,Pcs,12003003001
003,Stationary,003,Toner and cartridge,0002,Toner MX-60FT-CAYAN for SHARP MX3550,Pcs,12003003002
